-1.0,-7.4531271487113455e-06,1.3815510670693162e-05,-4.804381479130889e-08,-1.0530598061872657e-06,-3.5449697284952485e-06,-1.151762562822613e-06,-8.30112252769211e-06,1.6456282131254394e-06,-3.973140352410286e-07,1.9357595422948627e-07,-3.787856614704163e-06,1.9345690408503813e-06,-5.485070904050974e-06,-1.6202703691108735e-05,7.417664321386839e-07,1.610359628770341e-06,-2.4753249352361436e-06,1.0132306711863158e-06,-4.749896682765134e-06,3.121449099222544e-06,-2.2600945144128637e-06,1.0779966236118246e-08,2.8864119051304874e-06,-6.601423054057999e-06,-5.27115884544321e-06,-1.5072308283671336e-07,5.969565057598811e-07,7.013068437959992e-06,-6.039107693026898e-06,3.4227411186888776e-06,1.9307581999548093e-07,4.281909763680322e-06,-1.946617805628583e-06,-4.621052760631494e-06,-4.6956223730062337e-07,7.800746429901251e-07,-3.972474225726986e-06,-6.759197412211502e-06,-2.5146685619292032e-06,6.005406368632199e-06,-3.6813807126896415e-07,-5.363817748113512e-06,-5.01063462435414e-08,-7.147256475602526e-06,2.7259429695782062e-06,2.342375761757653e-06,-4.527357863658217e-06,-3.335499076568975e-07,-2.29613675154277e-06
0.0,-0.9999849967097051,-1.5135574313731876e-05,2.176903894547343e-06,4.811839205760535e-07,1.8805916929797222e-07,1.653238013488392e-06,2.005603692532528e-06,2.569082645776221e-07,-7.728260098051486e-06,-6.7908882121699915e-06,7.982649528405557e-07,1.0815466527907349e-06,1.2773108380668518e-06,1.0675637426244675e-05,9.601924267752933e-07,9.5784642614066e-07,-3.0840943725632157e-06,-5.794640897286825e-06,3.192388576257323e-06,-5.650939316281895e-06,2.8029046846788723e-06,-3.6133565946407597e-07,2.7633117400126107e-06,4.4260414360030345e-06,6.69822547735856e-07,-1.9711080842944754e-06,1.4040389083360245e-06,5.538062725451412e-07,3.688912162632436e-06,1.3366317321875189e-06,1.5266952603020565e-06,-1.5908240661866127e-06,5.112917891842695e-06,-8.789576072471244e-07,8.663070381904763e-06,-6.450728502798397e-06,-1.6423079075953236e-05,-7.751291882952047e-06,-6.644320858957956e-06,-4.72833429919262e-06,-1.689856832977876e-06,-7.675429667964228e-06,1.857632498618374e-06,3.1054225717987315e-06,-2.0619241062916683e-06,-4.1748329338370787e-07,-9.533319952921597e-09,2.7162882562493567e-06,-5.709443408230953e-07
0.0,-1.6719747453545808e-05,-0.9999704416193399,6.439131091105537e-08,-3.288406536688355e-06,1.4943456865228253e-06,-2.308835384280035e-06,4.27082738109176e-06,-5.98090965723727e-07,1.290550944885249e-06,9.939639926270796e-07,-6.834408606216435e-06,5.04188678937167e-06,-1.3428466029039034e-05,-2.3476997461997842e-05,-4.1864991538341515e-06,4.328553372838805e-06,6.9047234688269635e-06,1.0013061510209704e-05,1.7882422469581364e-06,1.536842934471982e-06,-1.7603404077565762e-06,3.232412597724354e-06,4.817238345230609e-07,-1.0887406680525965e-05,-1.409001014052931e-05,9.691947213793706e-07,1.2549960135062848e-08,7.359466080650833e-06,1.0522914186919504e-06,-3.929264650034534e-06,1.3618994121118715e-06,-3.93703907478098e-06,-3.9856821879280945e-06,-9.994942602117643e-06,-5.779393217821649e-06,6.572996348462737e-06,-1.9026374360725573e-06,5.700553068046348e-06,-9.535218412530543e-06,1.015371652294122e-05,-4.15519423740917e-06,2.549655314613521e-07,-2.8268667592496666e-07,2.4756275469386843e-06,3.7127365111943848e-06,-4.8793727605210385e-06,-6.476570181680578e-07,-7.394154475546238e-06,-1.966839011319248e-06
0.0,4.821900021380972e-06,-1.6178653619458976e-06,-0.9999869834231264,-5.785186585759997e-06,-3.4370162745770508e-06,-5.427611970340069e-07,1.129684784036738e-06,1.259391113748119e-06,5.349763639961096e-06,-2.974743969513798e-06,3.5281981756435843e-06,-1.2482658009506524e-06,2.7350444769732875e-06,1.187136819424895e-05,1.1260508273451733e-06,3.718219731077065e-07,6.377082438131352e-07,1.6776674647627174e-06,-3.5937455319109057e-06,-5.679698083761638e-06,5.34293400887646e-07,2.002847245962975e-06,1.952214656140825e-06,7.520943591769397e-06,5.376683140478753e-06,1.2071198162406448e-06,1.5761984334576828e-06,-1.273367885883308e-07,1.3515701193148314e-06,-1.9639295934435463e-06,-6.205091783625761e-07,5.657740003423847e-06,-1.4713572870844864e-06,7.064490605911356e-06,8.826237653204434e-07,-4.599963803613648e-06,6.129631073913512e-07,-1.9900156767927908e-06,-1.5300741466960523e-06,6.407949971971358e-07,-2.9130035003107263e-06,8.459074913443394e-07,-1.7866893712645073e-06,-4.08641955852527e-06,-7.275380551002625e-07,9.331223040548664e-07,-4.800928708850711e-06,8.090438159849863e-06,-1.2403519997597827e-06
0.0,-3.098126868658584e-06,-1.6394083522976763e-06,-5.344887915239202e-06,-0.9999791256807863,7.088331570523705e-06,3.505252885667523e-06,-5.722079526328567e-07,-2.8255413440142796e-06,-2.074222006087678e-06,-2.7727470525496305e-06,-6.431322812153295e-06,4.509289075050232e-06,-2.574770836472541e-06,-3.0258847853060164e-06,-7.5015896958643665e-06,2.280546134464013e-06,3.4422967487739972e-06,5.579378986265636e-06,2.70205492112786e-06,4.253204503988886e-06,-1.5883795410408237e-06,4.133697496615404e-06,3.384559318512575e-07,-6.9212020593343526e-06,-4.443606340431721e-06,-6.100182519631497e-07,2.3032414745350564e-07,-1.0455387717774879e-05,-6.063394594597913e-07,4.439171912202905e-06,1.29005461316475e-06,5.046673711019747e-06,-1.723276856473276e-07,-6.5412727933209055e-06,-2.4392588497206203e-06,-2.239418906171256e-07,2.3888612753201877e-06,-7.463526422334399e-06,8.623477493649511e-06,-8.872756786332768e-06,1.1238830267296242e-06,-4.140399486405616e-06,-2.1625652584051852e-06,-4.085794211142623e-06,1.6259015911346087e-06,5.505743284023917e-06,4.9587057514562e-06,-7.584633973233664e-06,-5.476759087822497e-07
0.0,-6.558393749856298e-07,-4.535541893734384e-06,-5.896886919576762e-06,8.24102737755057e-06,-0.9999941990358509,5.3785776311440484e-06,-2.1710602608551667e-06,3.966151029825066e-06,-2.8447644918642374e-06,4.3521004945722806e-06,-4.146560610133289e-06,6.585003126971315e-07,-2.0346709489381392e-06,-9.35745108839833e-06,-4.029489283302126e-07,7.997546473810288e-07,-5.685429641134437e-07,-1.7831867821510002e-06,-9.545297990173397e-07,8.241016483009253e-07,-1.3599173964929294e-06,-1.3971415398246407e-06,-3.771817344271682e-06,1.4894438833429833e-06,-5.18212311851902e-06,-2.6586340055405958e-06,1.2694743615307089e-06,-4.472543252912524e-06,7.439092554307286e-06,-9.171040003721619e-07,-5.532988688262352e-06,-7.553763694456936e-06,-3.5892396001827507e-06,2.785971067379043e-06,3.148077759822357e-06,2.9855709083838205e-06,-4.185968808039274e-06,5.399214823351517e-06,-1.5391590221805254e-06,-1.1855351436228369e-05,5.351557490417676e-06,2.2225297582714326e-06,-4.097171299901297e-06,-5.352042148448328e-07,6.328003458097958e-06,-2.872361299742574e-06,-1.6674670002794318e-06,-3.3731426297217935e-06,2.157958763346599e-06
0.0,4.71458751811401e-08,3.409018001848951e-06,-1.010905437744616e-07,-7.956166233987723e-06,-6.090409378591103e-06,0.9999975794775074,-5.6006455043252455e-06,-3.812813718540852e-06,-6.399353202131534e-07,-8.354477155273507e-07,1.5632117820145002e-06,5.231510003648684e-06,4.596082516712284e-06,3.390392815910061e-06,1.345386121924986e-07,-7.124732430912792e-07,9.952453543754181e-07,5.553276965780979e-06,1.0224555425007892e-06,-2.3183366741935307e-06,1.7398659751556423e-06,2.1738320744950877e-06,6.903986105755581e-07,6.365729726254555e-07,-3.899862063406244e-06,2.4237978628793507e-06,3.0119460668894447e-06,-2.2857524576389826e-06,6.32561421288868e-06,-1.4013934686607806e-06,-2.8294119925495938e-06,-5.055138335897301e-06,-1.8299107861765013e-06,-3.0794119114111775e-06,-3.7394050684072987e-06,-2.781565812935488e-06,1.062247723354945e-06,3.0139128009844877e-06,-4.806739756727534e-06,8.089025242673582e-06,-8.479263551187709e-07,-2.777868062586192e-07,-4.184436160468548e-06,7.729755984497716e-06,-2.3840593702815105e-06,-5.565773812626807e-06,1.6916301400538456e-06,-4.292437130352032e-07,1.115697338408167e-06
0.0,9.894480018051077e-07,1.451590809823946e-06,4.243849166326332e-06,1.5288729157346245e-06,-7.543489075896691e-06,8.20130614735828e-06,-0.9999942996400805,-3.068366439238633e-07,-4.144186640441811e-06,-1.706931323367207e-06,-5.2563386002374685e-06,-2.2301542130484234e-05,-1.6919104806588071e-06,-3.7556297314275797e-06,3.7245341360104103e-06,-3.482488168867357e-06,-4.646975443137994e-06,-1.1511907897115115e-05,-3.530533501521109e-06,9.355859300208874e-06,-2.119632780476144e-06,-1.5304946996911403e-06,1.8920163304472747e-06,-2.8401592555245807e-06,1.1191209532649594e-06,-3.89769445338207e-07,-5.700864926530361e-07,1.6297115096208086e-06,-3.6712061297392944e-06,-3.399091035491879e-07,4.182484330971838e-06,-3.037737824038902e-06,-2.1848162415826204e-06,2.456007098806929e-06,1.0887426832044956e-05,1.2336761363938645e-05,-1.9492713092215695e-06,4.777257721992668e-07,1.0354001832035858e-05,4.673964645697113e-06,3.941630414150299e-06,-6.7159912082406565e-06,6.269274862490319e-06,-7.384667546968227e-06,-7.033718141416247e-06,8.5503009776896e-07,-1.6399150335691405e-06,1.3814625267075762e-07,-1.8784185403621705e-06
0.0,5.835923929935548e-07,-1.3093211833190474e-06,-6.642642935594974e-06,-3.828494376562925e-07,-5.35495703315065e-06,-4.457493919656079e-06,2.5501843979054717e-06,0.9999854386789462,-1.2763714150840389e-05,-1.0213963935269775e-06,-4.4403124907664495e-06,-4.77071751218609e-06,1.432072159650938e-05,7.942838815454848e-06,-6.685739842935563e-06,-2.63538066208012e-06,3.371371936321859e-06,5.305849146209151e-06,-3.4440943272320117e-06,4.994128907331513e-06,-1.8042853135171863e-06,1.4005755664381573e-06,-8.692623893930952e-07,-4.608070923269137e-06,-8.279186894912559e-06,-1.0221801862194684e-06,8.732049985805027e-07,-6.959456449632223e-06,6.673122568053691e-06,5.1176535774279335e-06,1.7715769379941427e-06,9.283719513359141e-07,-6.06781888056098e-06,-8.982836863190399e-06,-4.971405933183576e-07,4.051691757241275e-06,-3.3877245645472416e-07,1.7761831052202443e-06,6.871759339975906e-06,1.7652041907153342e-05,-1.0388512498394859e-06,-5.93425336624256e-06,-1.6742895861138272e-06,6.798716212910729e-06,-8.550846994716304e-07,-1.4894554754547958e-06,7.6102555028148435e-06,-2.505222384950733e-06,3.987308117263145e-06
0.0,1.8896439310436325e-06,-5.244670772983177e-06,-5.231375865892697e-06,3.841374792991999e-06,-2.767579688816344e-06,-1.4915901942261216e-06,3.079931830077536e-06,-1.1966621047300607e-05,0.9999877124911033,2.266707958765968e-06,-5.782810762582e-06,-1.3966805574489569e-06,6.745700626764536e-06,7.062827766604157e-06,-6.889100977856278e-06,1.5158636890786445e-05,-4.570112970012458e-06,-2.9618635878145506e-06,-4.809669779880494e-06,-5.942513037241117e-06,-1.5311995672178985e-05,9.987448466819226e-07,1.2072385417705192e-06,2.089117305699488e-08,-8.290537547300008e-06,-1.1141372121581247e-05,-2.963026208247681e-06,1.965845465916269e-06,-1.5816904186209798e-06,-7.694646591388573e-07,2.782838011324341e-06,3.939037105035709e-06,2.512575881982262e-06,-3.560249335157866e-06,-3.2344366769413034e-06,3.7864199768619436e-06,-6.345721030027007e-07,-1.8523417407032256e-06,6.058869242200374e-06,7.48255935498939e-06,-2.158137726279761e-06,9.649378824277413e-06,-4.583145641934922e-06,-6.704226092603051e-06,-6.758050522248109e-07,2.2333157864776255e-06,-4.6296824946616786e-06,8.402178578431659e-07,-5.269910627329161e-06
