8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
16
16
16
16
16
16
16
16
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
16
16
16
16
16
8
16
16
16
8
8
8
8
8
16
16
16
16
16
8
8
8
8
8
16
16
8
8
16
8
8
8
8
8
8
8
8
8
8
8
8
8
8
16
16
16
16
8
16
8
16
8
8
8
8
8
8
8
8
8
8
8
8
8
16
16
16
16
16
16
16
8
8
8
8
8
8
8
8
16
16
8
8
8
8
8
16
16
16
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
16
8
8
8
16
8
16
16
16
8
8
16
16
16
8
8
16
16
16
16
16
8
8
8
16
8
8
8
16
16
16
8
16
16
16
8
16
16
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
16
16
16
8
8
8
16
16
8
8
16
8
8
8
8
8
8
8
16
16
16
8
16
8
8
8
8
16
8
16
16
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
16
16
8
16
8
8
16
16
16
16
16
16
16
16
16
8
8
16
16
16
16
16
8
8
8
16
8
8
8
8
16
8
8
16
8
8
8
16
16
16
8
8
8
8
8
8
8
43176
43176
43176
8
8
8
8
8
8
8
8
8
8
8
16
8
8
16
16
8
8
16
16
16
16
16
8
16
16
8
16
8
8
16
16
8
8
16
8
8
16
16
16
8
8
8
8
8
8
8
8
8
8
43176
43176
8
8
8
8
8
8
8
8
8
8
8
8
8
16
16
16
16
8
8
8
8
16
8
16
8
16
16
16
16
16
16
16
16
16
8
8
8
8
8
43176
43176
8
8
8
8
8
8
8
8
8
8
16
16
16
16
16
16
16
16
16
16
16
8
8
8
8
16
8
16
8
8
8
8
16
16
16
16
16
8
16
8
8
16
16
16
16
8
8
8
16
8
8
16
43176
43176
43176
43176
43176
8
43176
8
8
8
43176
43176
8
8
8
8
8
8
16
8
8
16
16
8
16
16
16
16
16
8
8
16
16
16
16
16
16
8
8
8
8
8
8
16
8
8
8
16
16
8
8
16
16
8
8
8
16
16
16
8
16
8
8
8
8
8
16
16
16
43176
43176
43176
8
8
43176
43176
8
8
8
8
8
8
8
16
16
16
16
8
8
8
8
8
16
16
8
8
8
8
8
16
16
16
16
8
16
8
8
8
16
16
8
8
8
8
16
16
16
8
8
8
8
8
8
16
16
8
16
16
16
8
43176
43176
43176
3072
3072
43176
3072
3072
43176
43176
43176
43176
8
8
43176
8
8
8
8
43176
16
16
8
8
16
16
16
8
8
8
8
16
16
16
16
16
16
16
16
16
16
8
16
8
8
8
16
16
16
8
16
8
8
16
16
8
8
8
8
8
8
8
43176
43176
43176
43176
43176
43176
43176
43176
3072
3072
3072
43176
43176
43176
43176
43176
3071
3072
43176
43176
43176
43176
43176
8
43176
43176
43176
8
43176
43176
43176
43176
8
43176
43176
8
8
16
16
16
16
16
16
8
16
16
8
16
16
16
8
8
16
16
16
16
8
8
16
8
8
8
8
16
16
8
16
8
16
8
8
8
8
8
8
8
8
8
8
8
8
8
8
